Datum,Stock price
2019-01-03 17:00:00,0.9662333817709481
2019-01-03 18:00:00,0.9612044340229673
2019-01-03 19:00:00,0.9574043654736701
2019-01-03 20:00:00,0.9557241791114617
2019-01-03 21:00:00,0.9807833939833301
2019-01-03 22:00:00,0.962065401970514
2019-01-03 23:00:00,0.9656191774953018
2019-01-04 00:00:00,0.9654398062535193
2019-01-04 01:00:00,0.9556425026283664
2019-01-04 02:00:00,0.9517930649896229
2019-01-04 03:00:00,0.9529619501353417
2019-01-04 04:00:00,0.9443484306976495
2019-01-04 05:00:00,0.944404569487196
2019-01-04 06:00:00,0.9511811979840005
2019-01-04 07:00:00,0.9588832921252761
2019-01-04 08:00:00,0.9541772806259109
2019-01-04 09:00:00,0.9514073442443388
2019-01-04 10:00:00,0.9518225975422551
2019-01-04 11:00:00,0.9605426992057399
2019-01-04 12:00:00,0.9622718961166774
2019-01-04 13:00:00,0.9748342704806938
2019-01-04 14:00:00,0.9801382773433768
2019-01-04 15:00:00,0.963746829503892
2019-01-04 16:00:00,0.9743944065961546
2019-01-04 17:00:00,0.9676748868902924
2019-01-04 18:00:00,0.973298894448716
2019-01-04 19:00:00,0.9732714944565436
2019-01-04 20:00:00,0.9829918834814216
2019-01-04 21:00:00,0.9835376516418954
2019-01-04 22:00:00,0.9850874189735379
2019-01-04 23:00:00,0.9678907067508332
2019-01-05 00:00:00,0.9821974460328551
2019-01-05 01:00:00,0.982517027904017
2019-01-05 02:00:00,0.9784300361782017
2019-01-05 03:00:00,0.9920060459157721
2019-01-05 04:00:00,0.9980298221472981
2019-01-05 05:00:00,1.0006464755080047
2019-01-05 06:00:00,1.0058477844009532
2019-01-05 07:00:00,1.0065691025459984
2019-01-05 08:00:00,0.9951786339495807
2019-01-05 09:00:00,0.9817885052509335
2019-01-05 10:00:00,0.9915440781737165
2019-01-05 11:00:00,1.0028403422536523
2019-01-05 12:00:00,1.0087036768932205
2019-01-05 13:00:00,1.0120978313130211
2019-01-05 14:00:00,1.0227093509119682
2019-01-05 15:00:00,1.0354642549575417
2019-01-05 16:00:00,1.0402096278210664
2019-01-05 17:00:00,1.0514342975821593
2019-01-05 18:00:00,1.0614672438126977
2019-01-05 19:00:00,1.0555314554989728
2019-01-05 20:00:00,1.064813818053214
2019-01-05 21:00:00,1.0533338687736389
2019-01-05 22:00:00,1.0282820941295587
2019-01-05 23:00:00,1.0358387562362257
2019-01-06 00:00:00,1.0314607226487102
2019-01-06 01:00:00,1.0531272899102597
2019-01-06 02:00:00,1.0392772672477284
2019-01-06 03:00:00,1.0498197951976826
2019-01-06 04:00:00,1.0471819807578617
2019-01-06 05:00:00,1.0502762285212224
2019-01-06 06:00:00,1.0381135350623028
2019-01-06 07:00:00,1.0651536003489142
2019-01-06 08:00:00,1.0620334712456956
2019-01-06 09:00:00,1.085391005325817
2019-01-06 10:00:00,1.0845030933871997
2019-01-06 11:00:00,1.0705352477184402
2019-01-06 12:00:00,1.0614065355931768
2019-01-06 13:00:00,1.0765208890795406
2019-01-06 14:00:00,1.0699470317391224
2019-01-06 15:00:00,1.0709465666338052
2019-01-06 16:00:00,1.0871008341326145
2019-01-06 17:00:00,1.0998025036122414
2019-01-06 18:00:00,1.0879839651353254
2019-01-06 19:00:00,1.0846568580229867
2019-01-06 20:00:00,1.1029423557031248
2019-01-06 21:00:00,1.0965859755953689
2019-01-06 22:00:00,1.1079617389553498
2019-01-06 23:00:00,1.1105282244663512
2019-01-07 00:00:00,1.095911983340484
2019-01-07 01:00:00,1.0995464987858952
2019-01-07 02:00:00,1.0926015489829666
2019-01-07 03:00:00,1.0941015788651316
2019-01-07 04:00:00,1.0849577561586692
2019-01-07 05:00:00,1.0925099089423935
2019-01-07 06:00:00,1.0918761663466912
2019-01-07 07:00:00,1.1026451667342447
2019-01-07 08:00:00,1.0899338000717311
2019-01-07 09:00:00,1.087961620578746
2019-01-07 10:00:00,1.100478142912025
2019-01-07 11:00:00,1.115185583012815
2019-01-07 12:00:00,1.1274672708725453
2019-01-07 13:00:00,1.1379480937067097
2019-01-07 14:00:00,1.1291421934821102
2019-01-07 15:00:00,1.1345303941034268
2019-01-07 16:00:00,1.1424540971713921
2019-01-07 17:00:00,1.1457209747555535
2019-01-07 18:00:00,1.15447687836441
2019-01-07 19:00:00,1.1491689833273777
2019-01-07 20:00:00,1.1590231918108092
2019-01-07 21:00:00,1.1558671167176624
2019-01-07 22:00:00,1.1456093363520097
2019-01-07 23:00:00,1.127704374629661
2019-01-08 00:00:00,1.141191518045415
2019-01-08 01:00:00,1.1267568390643135
2019-01-08 02:00:00,1.114521584751676
2019-01-08 03:00:00,1.096031395190255
2019-01-08 04:00:00,1.1202823739302556
2019-01-08 05:00:00,1.143199719030705
2019-01-08 06:00:00,1.133550794977284
2019-01-08 07:00:00,1.1117278472396057
2019-01-08 08:00:00,1.1026108628549174
2019-01-08 09:00:00,1.0950705783728536
2019-01-08 10:00:00,1.0894457082353426
2019-01-08 11:00:00,1.093884988550694
2019-01-08 12:00:00,1.0819052379663043
2019-01-08 13:00:00,1.0804199235300191
2019-01-08 14:00:00,1.0849338752661688
2019-01-08 15:00:00,1.0891119262472286
2019-01-08 16:00:00,1.0931687120854408
2019-01-08 17:00:00,1.0862765758437205
2019-01-08 18:00:00,1.0841523376984459
2019-01-08 19:00:00,1.0923572961375327
2019-01-08 20:00:00,1.0770563048940958
2019-01-08 21:00:00,1.0879555469711935
2019-01-08 22:00:00,1.082791082371414
2019-01-08 23:00:00,1.0936794202213633
2019-01-09 00:00:00,1.072845915257405
2019-01-09 01:00:00,1.0778523091614574
2019-01-09 02:00:00,1.0714001792239305
2019-01-09 03:00:00,1.0837803211119885
2019-01-09 04:00:00,1.0824417794775014
2019-01-09 05:00:00,1.0706239728441227
2019-01-09 06:00:00,1.0802831018372658
2019-01-09 07:00:00,1.0705558553369061
2019-01-09 08:00:00,1.0571480436075278
2019-01-09 09:00:00,1.0456293204731708
2019-01-09 10:00:00,1.0355172411240494
2019-01-09 11:00:00,1.0264969729948192
2019-01-09 12:00:00,1.0185002408150905
2019-01-09 13:00:00,1.0279338139122323
2019-01-09 14:00:00,1.03844866918561
2019-01-09 15:00:00,1.051874567620687
2019-01-09 16:00:00,1.073485401706852
2019-01-09 17:00:00,1.0795829953913456
2019-01-09 18:00:00,1.0780242083619729
2019-01-09 19:00:00,1.063311785370013
2019-01-09 20:00:00,1.0579949213878344
2019-01-09 21:00:00,1.0579867421987619
2019-01-09 22:00:00,1.0729395474971686
2019-01-09 23:00:00,1.0655570403408394
2019-01-10 00:00:00,1.0840216087817705
2019-01-10 01:00:00,1.102357282400866
2019-01-10 02:00:00,1.0993847485665575
2019-01-10 03:00:00,1.095235860787398
2019-01-10 04:00:00,1.0954129855034944
2019-01-10 05:00:00,1.0862687210297195
2019-01-10 06:00:00,1.0735944512940925
2019-01-10 07:00:00,1.0672079967327295
2019-01-10 08:00:00,1.07277190085016
2019-01-10 09:00:00,1.0469690154109839
2019-01-10 10:00:00,1.054813035476149
2019-01-10 11:00:00,1.073342351970283
2019-01-10 12:00:00,1.0876058156143635
2019-01-10 13:00:00,1.1070020047727502
2019-01-10 14:00:00,1.0896279643098274
2019-01-10 15:00:00,1.0772241587822582
2019-01-10 16:00:00,1.0956795790659206
2019-01-10 17:00:00,1.1002946874532868
2019-01-10 18:00:00,1.115455363537239
2019-01-10 19:00:00,1.118036339488076
2019-01-10 20:00:00,1.125529391731592
2019-01-10 21:00:00,1.1136041043327942
2019-01-10 22:00:00,1.1073482276453304
2019-01-10 23:00:00,1.1185420466160876
2019-01-11 00:00:00,1.120750317147321
2019-01-11 01:00:00,1.120371198191138
2019-01-11 02:00:00,1.1305682770199499
2019-01-11 03:00:00,1.1208509441578873
2019-01-11 04:00:00,1.1010574057949467
2019-01-11 05:00:00,1.0911590538944043
2019-01-11 06:00:00,1.087941759271804
2019-01-11 07:00:00,1.1058167120479439
2019-01-11 08:00:00,1.0946042529921358
2019-01-11 09:00:00,1.1031837164377991
2019-01-11 10:00:00,1.109813248334303
2019-01-11 11:00:00,1.1197597671203379
2019-01-11 12:00:00,1.137536586489908
2019-01-11 13:00:00,1.137555059177991
2019-01-11 14:00:00,1.1505463394134718
2019-01-11 15:00:00,1.138582614388788
2019-01-11 16:00:00,1.1519286394306716
2019-01-11 17:00:00,1.1565063816791807
2019-01-11 18:00:00,1.1431446626063875
2019-01-11 19:00:00,1.116216432052446
2019-01-11 20:00:00,1.114808298373063
2019-01-11 21:00:00,1.112750112282524
2019-01-11 22:00:00,1.1394806763633254
2019-01-11 23:00:00,1.1673092604291668
2019-01-12 00:00:00,1.15489097782104
2019-01-12 01:00:00,1.1674113167541955
2019-01-12 02:00:00,1.1659297315088488
2019-01-12 03:00:00,1.1640983940505458
2019-01-12 04:00:00,1.1480931645343826
2019-01-12 05:00:00,1.1447993576056916
2019-01-12 06:00:00,1.1494144126555692
2019-01-12 07:00:00,1.1418767211110086
2019-01-12 08:00:00,1.1501321840815837
2019-01-12 09:00:00,1.1516926023894865
2019-01-12 10:00:00,1.1735526480150975
2019-01-12 11:00:00,1.1836470981195053
2019-01-12 12:00:00,1.189685343612979
2019-01-12 13:00:00,1.191770159089447
2019-01-12 14:00:00,1.1870697695387287
2019-01-12 15:00:00,1.1994143971777176
2019-01-12 16:00:00,1.192335737092452
2019-01-12 17:00:00,1.2020575214368583
2019-01-12 18:00:00,1.2016766495821591
2019-01-12 19:00:00,1.2039270840310694
2019-01-12 20:00:00,1.23022482794492
2019-01-12 21:00:00,1.2401031517060128
2019-01-12 22:00:00,1.2504852731327714
2019-01-12 23:00:00,1.2453647788237783
2019-01-13 00:00:00,1.24582194630298
2019-01-13 01:00:00,1.248617144564903
2019-01-13 02:00:00,1.238996338752857
2019-01-13 03:00:00,1.2266337992506018
2019-01-13 04:00:00,1.2299618592915447
2019-01-13 05:00:00,1.2471577910332736
2019-01-13 06:00:00,1.2317143509949944
2019-01-13 07:00:00,1.2336512507365909
2019-01-13 08:00:00,1.224683055742507
2019-01-13 09:00:00,1.231068245598185
2019-01-13 10:00:00,1.23572605430258
2019-01-13 11:00:00,1.2191893913053307
2019-01-13 12:00:00,1.2038118889432
2019-01-13 13:00:00,1.2097905704779963
2019-01-13 14:00:00,1.2119755569420165
2019-01-13 15:00:00,1.2164811000259068
2019-01-13 16:00:00,1.224360508524396
2019-01-13 17:00:00,1.2328798438064135
2019-01-13 18:00:00,1.263099130591971
2019-01-13 19:00:00,1.2685799275153469
2019-01-13 20:00:00,1.2693595501683124
2019-01-13 21:00:00,1.2653372590901584
2019-01-13 22:00:00,1.2872288831747691
2019-01-13 23:00:00,1.3017757081479986
2019-01-14 00:00:00,1.2931572096934214
2019-01-14 01:00:00,1.2789808465337515
2019-01-14 02:00:00,1.26467117028387
2019-01-14 03:00:00,1.2769891453036433
2019-01-14 04:00:00,1.2912260381655476
2019-01-14 05:00:00,1.2940851041567916
2019-01-14 06:00:00,1.268301582866552
2019-01-14 07:00:00,1.2503042073505484
2019-01-14 08:00:00,1.2552650327591535
2019-01-14 09:00:00,1.254876635878439
2019-01-14 10:00:00,1.2559634860211353
2019-01-14 11:00:00,1.2532806197879198
2019-01-14 12:00:00,1.2466839396799203
2019-01-14 13:00:00,1.2507122798078896
2019-01-14 14:00:00,1.2484136505064198
2019-01-14 15:00:00,1.2259624481582923
2019-01-14 16:00:00,1.2188778296456129
2019-01-14 17:00:00,1.2228208643385812
2019-01-14 18:00:00,1.2178861349066543
2019-01-14 19:00:00,1.2268037957740363
2019-01-14 20:00:00,1.2494115240272337
2019-01-14 21:00:00,1.231520481694185
2019-01-14 22:00:00,1.2745647922178414
2019-01-14 23:00:00,1.2681969522133554
2019-01-15 00:00:00,1.266210025181168
2019-01-15 01:00:00,1.2743416692277092
2019-01-15 02:00:00,1.2556145661183489
2019-01-15 03:00:00,1.256985590846127
2019-01-15 04:00:00,1.2573700855935048
2019-01-15 05:00:00,1.2504251957949855
2019-01-15 06:00:00,1.2544563519780918
2019-01-15 07:00:00,1.2456105599863876
2019-01-15 08:00:00,1.2463165023918785
2019-01-15 09:00:00,1.2255126670892742
2019-01-15 10:00:00,1.233126554936918
2019-01-15 11:00:00,1.2455359771120014
2019-01-15 12:00:00,1.2697676992428493
2019-01-15 13:00:00,1.2601236480160432
2019-01-15 14:00:00,1.2684893819134981
2019-01-15 15:00:00,1.264931351125976
2019-01-15 16:00:00,1.2777134396238912
2019-01-15 17:00:00,1.25695594852932
2019-01-15 18:00:00,1.2485348396610763
2019-01-15 19:00:00,1.2475581467832686
2019-01-15 20:00:00,1.2690894392734167
2019-01-15 21:00:00,1.2465136306745601
2019-01-15 22:00:00,1.2562904548362492
2019-01-15 23:00:00,1.255769711799995
2019-01-16 00:00:00,1.2607882448901198
2019-01-16 01:00:00,1.2535484765152638
2019-01-16 02:00:00,1.2336846329667326
2019-01-16 03:00:00,1.2506881657458395
2019-01-16 04:00:00,1.2365810125879328
2019-01-16 05:00:00,1.238671011447753
2019-01-16 06:00:00,1.2250179095261309
2019-01-16 07:00:00,1.2286005500052004
2019-01-16 08:00:00,1.2442942822742493
2019-01-16 09:00:00,1.2486186636618093
2019-01-16 10:00:00,1.240415139450732
2019-01-16 11:00:00,1.2387788681430896
2019-01-16 12:00:00,1.2435903020361814
2019-01-16 13:00:00,1.224408693323821
2019-01-16 14:00:00,1.2315589193877985
2019-01-16 15:00:00,1.233444689196175
2019-01-16 16:00:00,1.2295077733846003
2019-01-16 17:00:00,1.2372217164102286
2019-01-16 18:00:00,1.2443168485033442
2019-01-16 19:00:00,1.244746381436324
2019-01-16 20:00:00,1.2421627849845223
2019-01-16 21:00:00,1.2345443709342807
2019-01-16 22:00:00,1.240099821458657
2019-01-16 23:00:00,1.26165138966324
2019-01-17 00:00:00,1.2695348777729611
2019-01-17 01:00:00,1.2797261954593533
2019-01-17 02:00:00,1.262601511640548
2019-01-17 03:00:00,1.242131107622924
2019-01-17 04:00:00,1.2510159875139133
2019-01-17 05:00:00,1.2432939891114994
2019-01-17 06:00:00,1.258895118046903
2019-01-17 07:00:00,1.256044182340263
2019-01-17 08:00:00,1.2541048048243888
2019-01-17 09:00:00,1.2598782415971308
2019-01-17 10:00:00,1.2549340878221271
2019-01-17 11:00:00,1.2250275972116296
2019-01-17 12:00:00,1.242801363734754
2019-01-17 13:00:00,1.2387152127025822
2019-01-17 14:00:00,1.2445964844898663
2019-01-17 15:00:00,1.236700059582376
2019-01-17 16:00:00,1.2318848001076186
2019-01-17 17:00:00,1.2303413854481644
2019-01-17 18:00:00,1.2396001464914403
2019-01-17 19:00:00,1.2454739365271066
2019-01-17 20:00:00,1.2248824660649165
2019-01-17 21:00:00,1.2332169767316121
2019-01-17 22:00:00,1.2352683452453819
2019-01-17 23:00:00,1.2344483887659297
2019-01-18 00:00:00,1.2467881411426447
2019-01-18 01:00:00,1.22029578524358
2019-01-18 02:00:00,1.2236738092789992
2019-01-18 03:00:00,1.223028621026456
2019-01-18 04:00:00,1.233356893051957
2019-01-18 05:00:00,1.2399366074256506
2019-01-18 06:00:00,1.2524461159395022
2019-01-18 07:00:00,1.2375813707260717
2019-01-18 08:00:00,1.250713094417307
2019-01-18 09:00:00,1.2330773833814828
2019-01-18 10:00:00,1.2318311396687063
2019-01-18 11:00:00,1.2263492539159908
2019-01-18 12:00:00,1.2344744157857024
2019-01-18 13:00:00,1.232097613246951
2019-01-18 14:00:00,1.238218032795591
2019-01-18 15:00:00,1.2455956471194363
2019-01-18 16:00:00,1.2419235752599103
2019-01-18 17:00:00,1.2539499578397677
2019-01-18 18:00:00,1.2571815442569363
2019-01-18 19:00:00,1.2322864739873158
2019-01-18 20:00:00,1.219104194259587
2019-01-18 21:00:00,1.2084832608919691
2019-01-18 22:00:00,1.2062555696339117
2019-01-18 23:00:00,1.1994850265188028
2019-01-19 00:00:00,1.2055596182883235
2019-01-19 01:00:00,1.1977055305472273
2019-01-19 02:00:00,1.2084450114052256
2019-01-19 03:00:00,1.213805090726369
2019-01-19 04:00:00,1.1930098546582861
2019-01-19 05:00:00,1.1913282236877556
2019-01-19 06:00:00,1.1824532734785358
2019-01-19 07:00:00,1.1900362456785625
2019-01-19 08:00:00,1.2093871974021688
2019-01-19 09:00:00,1.1910529387843671
2019-01-19 10:00:00,1.187247028833181
2019-01-19 11:00:00,1.216351888189074
2019-01-19 12:00:00,1.2008043974089033
2019-01-19 13:00:00,1.2082179497431886
2019-01-19 14:00:00,1.1830083164184109
2019-01-19 15:00:00,1.180507881252893
2019-01-19 16:00:00,1.1754049992879618
2019-01-19 17:00:00,1.1590978283042837
2019-01-19 18:00:00,1.144142480159131
2019-01-19 19:00:00,1.1546872846042624
2019-01-19 20:00:00,1.1529768967985303
2019-01-19 21:00:00,1.170412184721526
2019-01-19 22:00:00,1.160177957218829
2019-01-19 23:00:00,1.1550427793381308
2019-01-20 00:00:00,1.1726282684383655
2019-01-20 01:00:00,1.1972115310655191
2019-01-20 02:00:00,1.207955680807899
2019-01-20 03:00:00,1.2137095151196087
2019-01-20 04:00:00,1.222151656260841
2019-01-20 05:00:00,1.22149217333357
2019-01-20 06:00:00,1.251023523022087
2019-01-20 07:00:00,1.26518858979233
2019-01-20 08:00:00,1.2555821446272781
2019-01-20 09:00:00,1.2742217915006886
2019-01-20 10:00:00,1.2699511897294
2019-01-20 11:00:00,1.2708074745659532
2019-01-20 12:00:00,1.2769401375572706
2019-01-20 13:00:00,1.2642858349394046
2019-01-20 14:00:00,1.2721756168092107
2019-01-20 15:00:00,1.3022297629909043
2019-01-20 16:00:00,1.2892883368328691
2019-01-20 17:00:00,1.2673949710104198
2019-01-20 18:00:00,1.2633981749308527
2019-01-20 19:00:00,1.2571958357425668
2019-01-20 20:00:00,1.2733056496126167
2019-01-20 21:00:00,1.258535080900048
2019-01-20 22:00:00,1.2849860343165407
2019-01-20 23:00:00,1.2699789381491733
2019-01-21 00:00:00,1.2758160686249485
2019-01-21 01:00:00,1.3050505680040394
2019-01-21 02:00:00,1.3251574493496128
2019-01-21 03:00:00,1.339551392343638
2019-01-21 04:00:00,1.3393134384874126
2019-01-21 05:00:00,1.343716109779184
2019-01-21 06:00:00,1.3328202572232157
2019-01-21 07:00:00,1.3581724078078121
2019-01-21 08:00:00,1.3517218077955018
2019-01-21 09:00:00,1.3465745569531693
2019-01-21 10:00:00,1.3449484937553524
2019-01-21 11:00:00,1.342511533564424
2019-01-21 12:00:00,1.3337919001537888
2019-01-21 13:00:00,1.3322038189966166
2019-01-21 14:00:00,1.3275995766014224
2019-01-21 15:00:00,1.3366340021630296
2019-01-21 16:00:00,1.3469030767908583
2019-01-21 17:00:00,1.3445803007117485
2019-01-21 18:00:00,1.341220506889286
2019-01-21 19:00:00,1.305699219543237
2019-01-21 20:00:00,1.3059463595009264
2019-01-21 21:00:00,1.2954466210210736
2019-01-21 22:00:00,1.2816071869439618
2019-01-21 23:00:00,1.2951043253448458
2019-01-22 00:00:00,1.2854410059259938
2019-01-22 01:00:00,1.2846587422406197
2019-01-22 02:00:00,1.3064840583352815
2019-01-22 03:00:00,1.3176891099070076
2019-01-22 04:00:00,1.3174795758448345
2019-01-22 05:00:00,1.3114681752107005
2019-01-22 06:00:00,1.3109308280592356
2019-01-22 07:00:00,1.2717730442599569
2019-01-22 08:00:00,1.2822237296863104
2019-01-22 09:00:00,1.2820721978520386
2019-01-22 10:00:00,1.3006880460599037
2019-01-22 11:00:00,1.3123174249033005
2019-01-22 12:00:00,1.320708430178714
2019-01-22 13:00:00,1.3566996447619586
2019-01-22 14:00:00,1.3626311474847956
2019-01-22 15:00:00,1.368327738479496
2019-01-22 16:00:00,1.374766451351931
2019-01-22 17:00:00,1.4127692580163351
2019-01-22 18:00:00,1.4185053465047814
2019-01-22 19:00:00,1.3797504962098763
2019-01-22 20:00:00,1.379431730666334
2019-01-22 21:00:00,1.3787536028126879
2019-01-22 22:00:00,1.3892461797994244
2019-01-22 23:00:00,1.3891698728054547
2019-01-23 00:00:00,1.3771370019375524
2019-01-23 01:00:00,1.3609201932610466
2019-01-23 02:00:00,1.3585530324276929
2019-01-23 03:00:00,1.3652591521971877
2019-01-23 04:00:00,1.3877196775924656
2019-01-23 05:00:00,1.4112328830327494
2019-01-23 06:00:00,1.404925578414943
2019-01-23 07:00:00,1.3977596033513482
2019-01-23 08:00:00,1.3981363919709202
2019-01-23 09:00:00,1.3599307156351252
2019-01-23 10:00:00,1.3778523530274485
2019-01-23 11:00:00,1.360406250800576
2019-01-23 12:00:00,1.3609697246770711
2019-01-23 13:00:00,1.34212832025835
2019-01-23 14:00:00,1.342006802077555
2019-01-23 15:00:00,1.3447863200694075
2019-01-23 16:00:00,1.332918183774696
2019-01-23 17:00:00,1.3399285565242172
2019-01-23 18:00:00,1.3374472921349045
2019-01-23 19:00:00,1.3483550825231925
2019-01-23 20:00:00,1.3362792104100936
2019-01-23 21:00:00,1.333704622658249
2019-01-23 22:00:00,1.3364283730961954
2019-01-23 23:00:00,1.3265112326156998
2019-01-24 00:00:00,1.2973675953875008
2019-01-24 01:00:00,1.305038216271305
2019-01-24 02:00:00,1.3042642019391848
2019-01-24 03:00:00,1.3112102918292563
2019-01-24 04:00:00,1.2961523560578974
2019-01-24 05:00:00,1.306879550610402
2019-01-24 06:00:00,1.3171329982398763
2019-01-24 07:00:00,1.317287858319099
2019-01-24 08:00:00,1.3315467225979174
2019-01-24 09:00:00,1.2990183358660325
2019-01-24 10:00:00,1.284819729101645
2019-01-24 11:00:00,1.268648582557375
2019-01-24 12:00:00,1.2492015396667477
2019-01-24 13:00:00,1.2407662040862648
2019-01-24 14:00:00,1.2414717080451254
2019-01-24 15:00:00,1.262368080379873
2019-01-24 16:00:00,1.2638363854885781
2019-01-24 17:00:00,1.2722775286560262
2019-01-24 18:00:00,1.2683388907105104
2019-01-24 19:00:00,1.2928246773090326
2019-01-24 20:00:00,1.281160175258297
2019-01-24 21:00:00,1.2662516269721509
2019-01-24 22:00:00,1.269047214374094
2019-01-24 23:00:00,1.294801213226816
2019-01-25 00:00:00,1.2898732908405262
2019-01-25 01:00:00,1.2867603612172365
2019-01-25 02:00:00,1.307561112283116
2019-01-25 03:00:00,1.2915302575862508
2019-01-25 04:00:00,1.2786129454206174
2019-01-25 05:00:00,1.2545467397775283
2019-01-25 06:00:00,1.2213221998131376
2019-01-25 07:00:00,1.205308439930397
2019-01-25 08:00:00,1.18183904857941
2019-01-25 09:00:00,1.166631165944463
2019-01-25 10:00:00,1.1843867802364976
2019-01-25 11:00:00,1.1722540128789338
2019-01-25 12:00:00,1.162645997955215
2019-01-25 13:00:00,1.177865427065925
2019-01-25 14:00:00,1.177820430171702
2019-01-25 15:00:00,1.1974178130617348
2019-01-25 16:00:00,1.2079713640436232
2019-01-25 17:00:00,1.2068275379625149
2019-01-25 18:00:00,1.2327406912841965
2019-01-25 19:00:00,1.2420527100202536
2019-01-25 20:00:00,1.233233871436015
2019-01-25 21:00:00,1.2176460588300244
2019-01-25 22:00:00,1.2486051776139793
2019-01-25 23:00:00,1.2410106581870666
2019-01-26 00:00:00,1.2505876819483865
2019-01-26 01:00:00,1.2571604955239615
2019-01-26 02:00:00,1.2686790863712758
2019-01-26 03:00:00,1.289768038635844
2019-01-26 04:00:00,1.2543492332436017
2019-01-26 05:00:00,1.2483140406198774
2019-01-26 06:00:00,1.2470669997353472
2019-01-26 07:00:00,1.2674084585656358
2019-01-26 08:00:00,1.2602020278003756
2019-01-26 09:00:00,1.2506897909402264
2019-01-26 10:00:00,1.260188935109891
2019-01-26 11:00:00,1.2525514701163218
2019-01-26 12:00:00,1.2623793081933576
2019-01-26 13:00:00,1.2836204224357588
2019-01-26 14:00:00,1.304426131934808
2019-01-26 15:00:00,1.2924936341849478
2019-01-26 16:00:00,1.264926217679129
2019-01-26 17:00:00,1.272086689231009
2019-01-26 18:00:00,1.2697585644671976
2019-01-26 19:00:00,1.2943023558473254
2019-01-26 20:00:00,1.2720273882202902
2019-01-26 21:00:00,1.2808315665902454
2019-01-26 22:00:00,1.2715351398672534
2019-01-26 23:00:00,1.2749708902467836
2019-01-27 00:00:00,1.2876142098936194
2019-01-27 01:00:00,1.2925658517647054
2019-01-27 02:00:00,1.2956720346141064
2019-01-27 03:00:00,1.307930898871459
2019-01-27 04:00:00,1.3094029606210864
2019-01-27 05:00:00,1.3080325348772661
2019-01-27 06:00:00,1.3295517909892252
2019-01-27 07:00:00,1.2991229205179853
2019-01-27 08:00:00,1.3096869328826282
2019-01-27 09:00:00,1.3346622799918528
2019-01-27 10:00:00,1.3419297171528117
2019-01-27 11:00:00,1.356129526444586
2019-01-27 12:00:00,1.3760860335316338
2019-01-27 13:00:00,1.3994549614106286
2019-01-27 14:00:00,1.3843883554641643
2019-01-27 15:00:00,1.3951996992625288
2019-01-27 16:00:00,1.432060699643765
2019-01-27 17:00:00,1.4164931350562746
